,StockCode,Description,UnitPrice,CustomerID,Country,Description_literal,Quantity
1992,85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,1.65,14667.0,United Kingdom,"['S/4', 'IVORY', 'MINI', 'ROSE', 'CANDLE', 'IN', 'BOWL']",491
1993,85040B,SET/4 BLUE FLOWER CANDLES IN BOWL,1.65,14667.0,United Kingdom,"['SET/4', 'BLUE', 'FLOWER', 'CANDLES', 'IN', 'BOWL']",131
1994,22319,HAIRCLIPS FORTIES FABRIC ASSORTED,0.65,12682.0,France,"['HAIRCLIPS', 'FORTIES', 'FABRIC', 'ASSORTED']",1340
1995,22824,3 TIER SWEETHEART GARDEN SHELF,35.95,13117.0,United Kingdom,"['3', 'TIER', 'SWEETHEART', 'GARDEN', 'SHELF']",54
1996,17084N,FAIRY DREAMS INCENSE ,0.21,13117.0,United Kingdom,"['FAIRY', 'DREAMS', 'INCENSE', '']",1025
1997,17084P,DRAGONS BLOOD INCENSE,0.21,13117.0,United Kingdom,"['DRAGONS', 'BLOOD', 'INCENSE']",349
1998,21128,GOLD FISHING GNOME,6.95,13117.0,United Kingdom,"['GOLD', 'FISHING', 'GNOME']",47
1999,21132,SILVER STANDING GNOME   ,4.25,13117.0,United Kingdom,"['SILVER', 'STANDING', 'GNOME', '', '', '']",35
2000,84818,DANISH ROSE PHOTO FRAME,2.55,17097.0,Spain,"['DANISH', 'ROSE', 'PHOTO', 'FRAME']",1329
2001,21879,HEARTS GIFT TAPE,0.65,17097.0,Spain,"['HEARTS', 'GIFT', 'TAPE']",1027
2002,84798A,PINK FOXGLOVE ARTIIFCIAL FLOWER,2.55,16579.0,United Kingdom,"['PINK', 'FOXGLOVE', 'ARTIIFCIAL', 'FLOWER']",2
2003,22230,JIGSAW TREE WITH WATERING CAN,0.85,16817.0,United Kingdom,"['JIGSAW', 'TREE', 'WITH', 'WATERING', 'CAN']",910
2004,85008,SET OF 3 CONEY ISLAND OVAL BOXES,4.95,15211.0,United Kingdom,"['SET', 'OF', '3', 'CONEY', 'ISLAND', 'OVAL', 'BOXES']",12
2005,84913B,MINT GREEN ROSE TOWEL,4.65,15211.0,United Kingdom,"['MINT', 'GREEN', 'ROSE', 'TOWEL']",70
2006,84913A,SOFT PINK ROSE TOWEL ,4.65,15211.0,United Kingdom,"['SOFT', 'PINK', 'ROSE', 'TOWEL', '']",37
2007,84915,HAND TOWEL PINK FLOWER AND DAISY,5.95,15211.0,United Kingdom,"['HAND', 'TOWEL', 'PINK', 'FLOWER', 'AND', 'DAISY']",199
2008,84843,WHITE SOAP RACK WITH 2 BOTTLES,5.95,15211.0,United Kingdom,"['WHITE', 'SOAP', 'RACK', 'WITH', '2', 'BOTTLES']",160
2009,85032A,ROMANTIC IMAGES GIFT WRAP SET,2.1,15211.0,United Kingdom,"['ROMANTIC', 'IMAGES', 'GIFT', 'WRAP', 'SET']",738
2010,85032C,CURIOUS IMAGES GIFT WRAP SET,2.1,15211.0,United Kingdom,"['CURIOUS', 'IMAGES', 'GIFT', 'WRAP', 'SET']",585
2011,35648,VINTAGE BEAD PINK PURSE ,2.95,15211.0,United Kingdom,"['VINTAGE', 'BEAD', 'PINK', 'PURSE', '']",789
2012,37501,TEA TIME TEA SET IN GIFT BOX,6.95,15596.0,United Kingdom,"['TEA', 'TIME', 'TEA', 'SET', 'IN', 'GIFT', 'BOX']",100
2013,84356,POMPOM CURTAIN,6.95,15555.0,United Kingdom,"['POMPOM', 'CURTAIN']",337
2014,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,2.55,17576.0,United Kingdom,"['SET', 'OF', '6', 'RIBBONS', 'VINTAGE', 'CHRISTMAS']",2813
2015,47578A,ENGLISH ROSE SMALL SCENTED FLOWER,0.85,17576.0,United Kingdom,"['ENGLISH', 'ROSE', 'SMALL', 'SCENTED', 'FLOWER']",198
2016,22679,FRENCH BLUE METAL DOOR SIGN 4,1.25,17841.0,United Kingdom,"['FRENCH', 'BLUE', 'METAL', 'DOOR', 'SIGN', '4']",637
2017,22416,SET OF 36 DOILIES SPACEBOY DESIGN ,1.45,17530.0,United Kingdom,"['SET', 'OF', '36', 'DOILIES', 'SPACEBOY', 'DESIGN', '']",844
2018,21562,HAWAIIAN GRASS SKIRT ,1.25,15805.0,United Kingdom,"['HAWAIIAN', 'GRASS', 'SKIRT', '']",319
2019,84228,HEN HOUSE W CHICK STANDING,0.42,12471.0,Germany,"['HEN', 'HOUSE', 'W', 'CHICK', 'STANDING']",283
2020,22856,ASSORTED EASTER DECORATIONS  BELLS,1.25,12471.0,Germany,"['ASSORTED', 'EASTER', 'DECORATIONS', '', 'BELLS']",543
2021,22934,BAKING MOULD EASTER EGG WHITE CHOC,2.95,12471.0,Germany,"['BAKING', 'MOULD', 'EASTER', 'EGG', 'WHITE', 'CHOC']",557
2022,37475,SET/4 COLOURFUL MIXING BOWLS,9.95,16265.0,United Kingdom,"['SET/4', 'COLOURFUL', 'MIXING', 'BOWLS']",57
2023,84951A,SET OF 4 PISTACHIO LOVEBIRD COASTER,2.55,16265.0,United Kingdom,"['SET', 'OF', '4', 'PISTACHIO', 'LOVEBIRD', 'COASTER']",339
2024,84951B,SET OF 4 BLACK LOVEBIRD COASTERS,2.55,16265.0,United Kingdom,"['SET', 'OF', '4', 'BLACK', 'LOVEBIRD', 'COASTERS']",334
2025,22308,TEA COSY BLUE STRIPE,2.55,16265.0,United Kingdom,"['TEA', 'COSY', 'BLUE', 'STRIPE']",145
2026,22053,EMPIRE DESIGN ROSETTE,1.25,17880.0,United Kingdom,"['EMPIRE', 'DESIGN', 'ROSETTE']",4236
2027,22692,DOORMAT WELCOME TO OUR HOME,7.95,17880.0,United Kingdom,"['DOORMAT', 'WELCOME', 'TO', 'OUR', 'HOME']",1375
2028,21131,GOLD STANDING GNOME,3.75,15061.0,United Kingdom,"['GOLD', 'STANDING', 'GNOME']",93
2029,20654,FIRST CLASS LUGGAGE TAG ,1.25,17827.0,United Kingdom,"['FIRST', 'CLASS', 'LUGGAGE', 'TAG', '']",105
2030,17165D,ASS COL LARGE SAND FROG P'WEIGHT,1.05,17827.0,United Kingdom,"['ASS', 'COL', 'LARGE', 'SAND', 'FROG', ""P'WEIGHT""]",27
2031,21442,GREEN BIRDHOUSE DECORATION,0.72,17827.0,United Kingdom,"['GREEN', 'BIRDHOUSE', 'DECORATION']",389
2032,22291,HANGING CHICK CREAM DECORATION,1.45,17827.0,United Kingdom,"['HANGING', 'CHICK', 'CREAM', 'DECORATION']",1219
2033,15058A,BLUE POLKADOT GARDEN PARASOL,7.95,17912.0,United Kingdom,"['BLUE', 'POLKADOT', 'GARDEN', 'PARASOL']",143
2034,20868,SILVER FABRIC MIRROR,1.25,15723.0,United Kingdom,"['SILVER', 'FABRIC', 'MIRROR']",381
2035,21189,WHITE HONEYCOMB PAPER GARLAND ,1.65,15723.0,United Kingdom,"['WHITE', 'HONEYCOMB', 'PAPER', 'GARLAND', '']",165
2036,84820,DANISH ROSE TRINKET TRAYS,5.95,14667.0,United Kingdom,"['DANISH', 'ROSE', 'TRINKET', 'TRAYS']",257
2037,85006,SET 4 NURSERY DES ROUND BOXES,2.95,14667.0,United Kingdom,"['SET', '4', 'NURSERY', 'DES', 'ROUND', 'BOXES']",55
2038,84821,DANISH ROSE DELUXE COASTER,0.85,14667.0,United Kingdom,"['DANISH', 'ROSE', 'DELUXE', 'COASTER']",935
2039,84638,SMALL KITCHEN FLOWER POTS PLAQUE,6.95,14667.0,United Kingdom,"['SMALL', 'KITCHEN', 'FLOWER', 'POTS', 'PLAQUE']",19
2040,84637,KITCHEN FLOWER POTS WALL PLAQUE,5.95,14667.0,United Kingdom,"['KITCHEN', 'FLOWER', 'POTS', 'WALL', 'PLAQUE']",29
2041,22229,BUNNY WOODEN PAINTED WITH FLOWER ,0.85,12748.0,United Kingdom,"['BUNNY', 'WOODEN', 'PAINTED', 'WITH', 'FLOWER', '']",493
2042,16236,KITTY PENCIL ERASERS,0.21,12748.0,United Kingdom,"['KITTY', 'PENCIL', 'ERASERS']",1296
2043,22228,BUNNY WOODEN PAINTED WITH BIRD ,0.85,12748.0,United Kingdom,"['BUNNY', 'WOODEN', 'PAINTED', 'WITH', 'BIRD', '']",850
2044,16169P,WRAP GREEN RUSSIAN FOLKART ,0.42,12748.0,United Kingdom,"['WRAP', 'GREEN', 'RUSSIAN', 'FOLKART', '']",50
2045,90081C,LILY BROOCH OLIVE COLOUR,4.95,17827.0,United Kingdom,"['LILY', 'BROOCH', 'OLIVE', 'COLOUR']",11
2046,16054,POPART RECT PENCIL SHARPENER ASST,0.42,12748.0,United Kingdom,"['POPART', 'RECT', 'PENCIL', 'SHARPENER', 'ASST']",1058
2047,84595E,LARGE TORTILLA DESIGN RED BOWL,3.75,12748.0,United Kingdom,"['LARGE', 'TORTILLA', 'DESIGN', 'RED', 'BOWL']",64
2048,84459B,YELLOW METAL CHICKEN HEART ,1.49,12748.0,United Kingdom,"['YELLOW', 'METAL', 'CHICKEN', 'HEART', '']",676
2049,35915B,BLUE KNITTED HEN ,1.65,12748.0,United Kingdom,"['BLUE', 'KNITTED', 'HEN', '']",91
2050,85086A,CANDY SPOT HEART DECORATION,0.85,12748.0,United Kingdom,"['CANDY', 'SPOT', 'HEART', 'DECORATION']",45
2051,22628,PICNIC BOXES SET OF 3 RETROSPOT ,4.95,14256.0,United Kingdom,"['PICNIC', 'BOXES', 'SET', 'OF', '3', 'RETROSPOT', '']",754
2052,22377,BOTTLE BAG RETROSPOT ,2.1,14256.0,United Kingdom,"['BOTTLE', 'BAG', 'RETROSPOT', '']",1029
2053,21261,GREEN GOOSE FEATHER CHRISTMAS TREE ,16.95,14543.0,United Kingdom,"['GREEN', 'GOOSE', 'FEATHER', 'CHRISTMAS', 'TREE', '']",167
2054,85084,HOLLY TOP CHRISTMAS STOCKING,0.85,18116.0,United Kingdom,"['HOLLY', 'TOP', 'CHRISTMAS', 'STOCKING']",17
2055,81950V,FLOWER PURPLE CLOCK W/SUCKER,0.85,18116.0,United Kingdom,"['FLOWER', 'PURPLE', 'CLOCK', 'W/SUCKER']",21
2056,21942,SKULLS DESIGN FLANNEL,0.85,18118.0,United Kingdom,"['SKULLS', 'DESIGN', 'FLANNEL']",149
2057,17012D,ORIGAMI ROSE INCENSE/CANDLE SET ,2.55,14911.0,EIRE,"['ORIGAMI', 'ROSE', 'INCENSE/CANDLE', 'SET', '']",387
2058,17012B,ORIGAMI JASMINE INCENSE/CANDLE SET,2.55,14911.0,EIRE,"['ORIGAMI', 'JASMINE', 'INCENSE/CANDLE', 'SET']",455
2059,17012E,ORIGAMI OPIUM INCENSE/CANDLE SET ,2.55,14911.0,EIRE,"['ORIGAMI', 'OPIUM', 'INCENSE/CANDLE', 'SET', '']",59
2060,17012F,ORIGAMI SANDLEWOOD INCENSE/CAND SET,2.55,14911.0,EIRE,"['ORIGAMI', 'SANDLEWOOD', 'INCENSE/CAND', 'SET']",365
2061,84609,TALL ROCOCO CANDLE HOLDER,8.5,14911.0,EIRE,"['TALL', 'ROCOCO', 'CANDLE', 'HOLDER']",88
2062,22055,MINI CAKE STAND  HANGING STRAWBERY,1.45,12748.0,United Kingdom,"['MINI', 'CAKE', 'STAND', '', 'HANGING', 'STRAWBERY']",1230
2063,84631,FRUIT TREE AND BIRDS WALL PLAQUE,7.95,13148.0,United Kingdom,"['FRUIT', 'TREE', 'AND', 'BIRDS', 'WALL', 'PLAQUE']",14
2064,84799,SPRIG LAVENDER ARTIFICIAL FLOWER,0.42,13148.0,United Kingdom,"['SPRIG', 'LAVENDER', 'ARTIFICIAL', 'FLOWER']",160
2065,35004P,SET OF 3 PINK FLYING DUCKS,5.45,14667.0,United Kingdom,"['SET', 'OF', '3', 'PINK', 'FLYING', 'DUCKS']",1
2066,21454,PAINTED PINK RABBIT ,0.85,14667.0,United Kingdom,"['PAINTED', 'PINK', 'RABBIT', '']",318
2067,22201,FRYING PAN BLUE POLKADOT,4.25,14667.0,United Kingdom,"['FRYING', 'PAN', 'BLUE', 'POLKADOT']",106
2068,15058B,PINK POLKADOT GARDEN PARASOL,7.95,14667.0,United Kingdom,"['PINK', 'POLKADOT', 'GARDEN', 'PARASOL']",110
2069,84789,ENCHANTED BIRD PLANT CAGE,3.75,13787.0,United Kingdom,"['ENCHANTED', 'BIRD', 'PLANT', 'CAGE']",181
2070,22393,PAPERWEIGHT VINTAGE COLLAGE,2.55,17865.0,United Kingdom,"['PAPERWEIGHT', 'VINTAGE', 'COLLAGE']",483
2071,22391,PAPERWEIGHT HOME SWEET HOME,2.55,17865.0,United Kingdom,"['PAPERWEIGHT', 'HOME', 'SWEET', 'HOME']",146
2072,85230E,STRAWBRY SCENTED VOTIVE CANDLE,0.29,16873.0,United Kingdom,"['STRAWBRY', 'SCENTED', 'VOTIVE', 'CANDLE']",1101
2073,22826,LOVE SEAT ANTIQUE WHITE METAL,175.0,16873.0,United Kingdom,"['LOVE', 'SEAT', 'ANTIQUE', 'WHITE', 'METAL']",54
2074,22852,DOG BOWL VINTAGE CREAM,4.25,16873.0,United Kingdom,"['DOG', 'BOWL', 'VINTAGE', 'CREAM']",349
2075,22105,MIRROR MOSAIC GOBLET CANDLE HOLDER,4.25,14062.0,United Kingdom,"['MIRROR', 'MOSAIC', 'GOBLET', 'CANDLE', 'HOLDER']",266
2076,22102,MIRROR MOSAIC T-LIGHT HOLDER ,1.65,14062.0,United Kingdom,"['MIRROR', 'MOSAIC', 'T-LIGHT', 'HOLDER', '']",813
2077,16225,RATTLE SNAKE EGGS,1.25,14800.0,United Kingdom,"['RATTLE', 'SNAKE', 'EGGS']",762
2078,16033,MINI HIGHLIGHTER PENS,0.12,14800.0,United Kingdom,"['MINI', 'HIGHLIGHTER', 'PENS']",840
2079,20830,SILVER PHOTO FRAME,2.1,14800.0,United Kingdom,"['SILVER', 'PHOTO', 'FRAME']",74
2080,20831,GOLD PHOTO FRAME,2.1,14800.0,United Kingdom,"['GOLD', 'PHOTO', 'FRAME']",169
2081,22420,LIPSTICK PEN BABY PINK,0.42,15503.0,United Kingdom,"['LIPSTICK', 'PEN', 'BABY', 'PINK']",1199
2082,21944,KITTENS DESIGN FLANNEL,0.85,15503.0,United Kingdom,"['KITTENS', 'DESIGN', 'FLANNEL']",232
2083,22677,FRENCH BLUE METAL DOOR SIGN 2,1.25,15503.0,United Kingdom,"['FRENCH', 'BLUE', 'METAL', 'DOOR', 'SIGN', '2']",863
2084,84509C,SET OF 4 POLKADOT PLACEMATS ,3.75,15503.0,United Kingdom,"['SET', 'OF', '4', 'POLKADOT', 'PLACEMATS', '']",78
2085,90186B,CRYSTAL HOOP EARRING FLORAL LEAF,2.95,17251.0,United Kingdom,"['CRYSTAL', 'HOOP', 'EARRING', 'FLORAL', 'LEAF']",12
2086,90190C,SILVER/AMETHYST DROP EARRINGS LEAF,2.95,17251.0,United Kingdom,"['SILVER/AMETHYST', 'DROP', 'EARRINGS', 'LEAF']",5
2087,90003D,CRYSTAL PAIR HEART HAIR SLIDES,3.75,17251.0,United Kingdom,"['CRYSTAL', 'PAIR', 'HEART', 'HAIR', 'SLIDES']",14
2088,90003C,MIDNIGHT BLUE PAIR HEART HAIR SLIDE,3.75,17251.0,United Kingdom,"['MIDNIGHT', 'BLUE', 'PAIR', 'HEART', 'HAIR', 'SLIDE']",8
2089,90067A,PINK VINTAGE VICTORIAN EARRINGS,2.95,17251.0,United Kingdom,"['PINK', 'VINTAGE', 'VICTORIAN', 'EARRINGS']",10
2090,90003B,ROSE COLOUR PAIR HEART HAIR SLIDES,3.75,17251.0,United Kingdom,"['ROSE', 'COLOUR', 'PAIR', 'HEART', 'HAIR', 'SLIDES']",2
2091,21285,RETROSPOT CANDLE  MEDIUM,2.1,16923.0,United Kingdom,"['RETROSPOT', 'CANDLE', '', 'MEDIUM']",326
2092,21378,SMALL TALL CAMPHOR WOOD TOADSTOOL,1.65,17126.0,United Kingdom,"['SMALL', 'TALL', 'CAMPHOR', 'WOOD', 'TOADSTOOL']",129
2093,85032B,BLOSSOM IMAGES GIFT WRAP SET,2.1,12753.0,Japan,"['BLOSSOM', 'IMAGES', 'GIFT', 'WRAP', 'SET']",751
2094,22857,ASSORTED EASTER GIFT TAGS,0.85,12753.0,Japan,"['ASSORTED', 'EASTER', 'GIFT', 'TAGS']",1156
2095,85017B,ENVELOPE 50 BLOSSOM IMAGES,0.85,12753.0,Japan,"['ENVELOPE', '50', 'BLOSSOM', 'IMAGES']",935
2096,22858,EASTER TIN KEEPSAKE,1.65,12753.0,Japan,"['EASTER', 'TIN', 'KEEPSAKE']",1071
2097,22861,EASTER TIN CHICKS IN GARDEN,1.65,12753.0,Japan,"['EASTER', 'TIN', 'CHICKS', 'IN', 'GARDEN']",292
2098,22232,JIGSAW TOADSTOOLS 3 PIECE,1.65,12753.0,Japan,"['JIGSAW', 'TOADSTOOLS', '3', 'PIECE']",559
2099,21717,EASTER TIN BUCKET,2.1,12753.0,Japan,"['EASTER', 'TIN', 'BUCKET']",405
2100,20793,BLUE TILED TRAY,6.75,16367.0,United Kingdom,"['BLUE', 'TILED', 'TRAY']",3
2101,17096,ASSORTED LAQUERED INCENSE HOLDERS,0.17,12875.0,United Kingdom,"['ASSORTED', 'LAQUERED', 'INCENSE', 'HOLDERS']",2516
2102,16218,CARTOON  PENCIL SHARPENERS,0.16,17917.0,United Kingdom,"['CARTOON', '', 'PENCIL', 'SHARPENERS']",3760
2103,20664,TROPICAL HOLIDAY PURSE ,2.95,17917.0,United Kingdom,"['TROPICAL', 'HOLIDAY', 'PURSE', '']",6
2104,47593A,CAROUSEL PONIES BABY BIB,1.25,17917.0,United Kingdom,"['CAROUSEL', 'PONIES', 'BABY', 'BIB']",33
2105,20670,VIP HOLIDAY PURSE,2.95,17917.0,United Kingdom,"['VIP', 'HOLIDAY', 'PURSE']",8
2106,21943,CAKES AND RABBITS DESIGN FLANNEL ,0.85,17917.0,United Kingdom,"['CAKES', 'AND', 'RABBITS', 'DESIGN', 'FLANNEL', '']",57
2107,21946,PARTY TIME DESIGN FLANNEL,0.85,17917.0,United Kingdom,"['PARTY', 'TIME', 'DESIGN', 'FLANNEL']",72
2108,20666,ECONOMY HOLIDAY PURSE,2.95,16779.0,United Kingdom,"['ECONOMY', 'HOLIDAY', 'PURSE']",4
2109,82605,OLD DOC RUSSEL METAL SIGN,2.1,13668.0,United Kingdom,"['OLD', 'DOC', 'RUSSEL', 'METAL', 'SIGN']",14
2110,21027,NINJA RABBIT PINK,1.25,13715.0,United Kingdom,"['NINJA', 'RABBIT', 'PINK']",101
2111,85136B,BLUE SHARK HELICOPTER,7.95,14684.0,United Kingdom,"['BLUE', 'SHARK', 'HELICOPTER']",2
2112,84882,GREEN WIRE STANDING CANDLE HOLDER,3.75,16011.0,United Kingdom,"['GREEN', 'WIRE', 'STANDING', 'CANDLE', 'HOLDER']",34
2113,85031A,ROMANTIC IMAGES SCRAP BOOK SET,4.95,15547.0,United Kingdom,"['ROMANTIC', 'IMAGES', 'SCRAP', 'BOOK', 'SET']",16
2114,22546,MINI JIGSAW PURDEY,0.42,15998.0,United Kingdom,"['MINI', 'JIGSAW', 'PURDEY']",2064
2115,16216,LETTER SHAPE PENCIL SHARPENER,0.16,18004.0,United Kingdom,"['LETTER', 'SHAPE', 'PENCIL', 'SHARPENER']",3316
2116,84660B,BLACK STITCHED WALL CLOCK,1.25,13959.0,United Kingdom,"['BLACK', 'STITCHED', 'WALL', 'CLOCK']",697
2117,21248,DOOR HANGER  MUM + DADS ROOM,1.45,17618.0,United Kingdom,"['DOOR', 'HANGER', '', 'MUM', '+', 'DADS', 'ROOM']",186
2118,20663,QUEEN OF THE SKIES HOLIDAY PURSE ,2.95,14505.0,United Kingdom,"['QUEEN', 'OF', 'THE', 'SKIES', 'HOLIDAY', 'PURSE', '']",3
2119,21736,GOLD SCROLL GLASS T-LIGHT HOLDER,2.1,14505.0,United Kingdom,"['GOLD', 'SCROLL', 'GLASS', 'T-LIGHT', 'HOLDER']",77
2120,22363,GLASS JAR MARMALADE ,2.95,14505.0,United Kingdom,"['GLASS', 'JAR', 'MARMALADE', '']",324
2121,84922,PINK BUTTERFLY WASHBAG,4.25,14505.0,United Kingdom,"['PINK', 'BUTTERFLY', 'WASHBAG']",8
2122,85040A,S/4 PINK FLOWER CANDLES IN BOWL,1.65,14505.0,United Kingdom,"['S/4', 'PINK', 'FLOWER', 'CANDLES', 'IN', 'BOWL']",791
2123,90036E,"FLOWER GLASS GARLD NECKL36""AMETHYST",7.95,14505.0,United Kingdom,"['FLOWER', 'GLASS', 'GARLD', 'NECKL36""AMETHYST']",7
2124,90160A,PURPLE BOUDICCA LARGE BRACELET,6.95,14505.0,United Kingdom,"['PURPLE', 'BOUDICCA', 'LARGE', 'BRACELET']",24
2125,90160B,RED BOUDICCA LARGE BRACELET,6.95,14505.0,United Kingdom,"['RED', 'BOUDICCA', 'LARGE', 'BRACELET']",21
2126,90161B,ANT COPPER TURQ BOUDICCA BRACELET,4.95,14505.0,United Kingdom,"['ANT', 'COPPER', 'TURQ', 'BOUDICCA', 'BRACELET']",45
2127,90160C,TURQ+RED BOUDICCA LARGE BRACELET,6.95,14505.0,United Kingdom,"['TURQ+RED', 'BOUDICCA', 'LARGE', 'BRACELET']",41
2128,90160D,PINK BOUDICCA LARGE BRACELET,6.95,14505.0,United Kingdom,"['PINK', 'BOUDICCA', 'LARGE', 'BRACELET']",32
2129,82011A,"BATHROOM SCALES, TROPICAL BEACH",3.75,14180.0,United Kingdom,"['BATHROOM', 'SCALES,', 'TROPICAL', 'BEACH']",16
2130,20801,LARGE PINK GLASS SUNDAE DISH,0.75,16210.0,United Kingdom,"['LARGE', 'PINK', 'GLASS', 'SUNDAE', 'DISH']",816
2131,85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,3.75,13198.0,United Kingdom,"['CHARLIE', '&', 'LOLA', 'WASTEPAPER', 'BIN', 'BLUE']",655
2132,35610B,BLACK CHRISTMAS FLOCK DROPLET ,1.25,15361.0,United Kingdom,"['BLACK', 'CHRISTMAS', 'FLOCK', 'DROPLET', '']",24
2133,35610C,WHITE CHRISTMAS FLOCK DROPLET ,1.25,15361.0,United Kingdom,"['WHITE', 'CHRISTMAS', 'FLOCK', 'DROPLET', '']",24
2134,84927E,FLOWERS TILE HOOK,2.1,15689.0,United Kingdom,"['FLOWERS', 'TILE', 'HOOK']",55
2135,84816,DANISH ROSE BEDSIDE CABINET,39.95,14290.0,United Kingdom,"['DANISH', 'ROSE', 'BEDSIDE', 'CABINET']",7
2136,90129A,PINK GLASS TASSLE BAG CHARM ,2.95,13069.0,United Kingdom,"['PINK', 'GLASS', 'TASSLE', 'BAG', 'CHARM', '']",7
2137,90120D,WHITE MURANO TWIST BRACELET,4.25,13069.0,United Kingdom,"['WHITE', 'MURANO', 'TWIST', 'BRACELET']",2
2138,22512,DOORSTOP RACING CAR DESIGN,1.25,13069.0,United Kingdom,"['DOORSTOP', 'RACING', 'CAR', 'DESIGN']",118
2139,72780,BLACK SILOUETTE CANDLE PLATE,0.85,17338.0,United Kingdom,"['BLACK', 'SILOUETTE', 'CANDLE', 'PLATE']",137
2140,21619,4 VANILLA BOTANICAL CANDLES,3.75,17799.0,United Kingdom,"['4', 'VANILLA', 'BOTANICAL', 'CANDLES']",900
2141,22954,HEN PARTY CORDON BARRIER TAPE,1.25,14565.0,United Kingdom,"['HEN', 'PARTY', 'CORDON', 'BARRIER', 'TAPE']",164
2142,22611,VINTAGE UNION JACK SHOPPING BAG,4.95,14565.0,United Kingdom,"['VINTAGE', 'UNION', 'JACK', 'SHOPPING', 'BAG']",219
2143,22675,FRENCH KITCHEN SIGN BLUE METAL,1.25,14565.0,United Kingdom,"['FRENCH', 'KITCHEN', 'SIGN', 'BLUE', 'METAL']",1149
2144,22047,EMPIRE GIFT WRAP,0.42,17303.0,United Kingdom,"['EMPIRE', 'GIFT', 'WRAP']",3375
2145,22214,CANDLE PLATE LACE WHITE,2.55,17611.0,United Kingdom,"['CANDLE', 'PLATE', 'LACE', 'WHITE']",114
2146,90162C,ANT SILVER FUSCHIA BOUDICCA RING,2.95,17231.0,United Kingdom,"['ANT', 'SILVER', 'FUSCHIA', 'BOUDICCA', 'RING']",14
2147,90078,PINK/WHITE GLASS DEMI CHOKER,7.5,17231.0,United Kingdom,"['PINK/WHITE', 'GLASS', 'DEMI', 'CHOKER']",2
2148,90014B,GOLD M PEARL  ORBIT NECKLACE,9.95,17231.0,United Kingdom,"['GOLD', 'M', 'PEARL', '', 'ORBIT', 'NECKLACE']",10
2149,90147,CHUNKY SILVER NECKLACE PASTEL FLOWE,9.95,17231.0,United Kingdom,"['CHUNKY', 'SILVER', 'NECKLACE', 'PASTEL', 'FLOWE']",19
2150,90032,IVORY SHELL HEART NECKLACE,6.25,17231.0,United Kingdom,"['IVORY', 'SHELL', 'HEART', 'NECKLACE']",19
2151,21331,MOROCCAN BEATEN METAL DISH LARGE,12.75,17890.0,United Kingdom,"['MOROCCAN', 'BEATEN', 'METAL', 'DISH', 'LARGE']",11
2152,20846,ZINC HEART LATTICE T-LIGHT HOLDER,1.25,17890.0,United Kingdom,"['ZINC', 'HEART', 'LATTICE', 'T-LIGHT', 'HOLDER']",647
2153,21666,RIDGED GLASS T-LIGHT HOLDER,0.65,17890.0,United Kingdom,"['RIDGED', 'GLASS', 'T-LIGHT', 'HOLDER']",384
2154,20847,ZINC HEART LATTICE CHARGER LARGE,3.75,17890.0,United Kingdom,"['ZINC', 'HEART', 'LATTICE', 'CHARGER', 'LARGE']",46
2155,20848,ZINC HEART LATTICE CHARGER SMALL,2.95,17890.0,United Kingdom,"['ZINC', 'HEART', 'LATTICE', 'CHARGER', 'SMALL']",21
2156,20826,SILVER APERITIF GLASS,2.12,17890.0,United Kingdom,"['SILVER', 'APERITIF', 'GLASS']",276
2157,21145,ANTIQUE GLASS PLACE SETTING,1.25,17890.0,United Kingdom,"['ANTIQUE', 'GLASS', 'PLACE', 'SETTING']",122
2158,22723,SET OF 6 HERB TINS SKETCHBOOK,3.95,13089.0,United Kingdom,"['SET', 'OF', '6', 'HERB', 'TINS', 'SKETCHBOOK']",1057
2159,22722,SET OF 6 SPICE TINS PANTRY DESIGN,3.95,13089.0,United Kingdom,"['SET', 'OF', '6', 'SPICE', 'TINS', 'PANTRY', 'DESIGN']",5342
2160,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,4.95,13089.0,United Kingdom,"['SET', 'OF', '3', 'CAKE', 'TINS', 'PANTRY', 'DESIGN', '']",6864
2161,84575A,PINK DOG CANNISTER,5.95,17375.0,United Kingdom,"['PINK', 'DOG', 'CANNISTER']",13
2162,84313C,ORANGE TV TRAY TABLE ,4.25,17375.0,United Kingdom,"['ORANGE', 'TV', 'TRAY', 'TABLE', '']",461
2163,84313B,BLUE TV TRAY TABLE ,4.25,17375.0,United Kingdom,"['BLUE', 'TV', 'TRAY', 'TABLE', '']",76
2164,90125D,PURPLE BERTIE GLASS BEAD BAG CHARM,2.1,17371.0,United Kingdom,"['PURPLE', 'BERTIE', 'GLASS', 'BEAD', 'BAG', 'CHARM']",74
2165,21473,SWEETHEART CREAM STEEL TABLE RECT,19.95,15867.0,United Kingdom,"['SWEETHEART', 'CREAM', 'STEEL', 'TABLE', 'RECT']",22
2166,90210A,GREY ACRYLIC FACETED BANGLE,1.25,15194.0,United Kingdom,"['GREY', 'ACRYLIC', 'FACETED', 'BANGLE']",26
2167,20704,MR ROBOT SOFT TOY,1.95,15159.0,United Kingdom,"['MR', 'ROBOT', 'SOFT', 'TOY']",207
